# OTA low-rho device QE
# first column: lambda (Ang)
# sencd column: QE 
3100	0.760
3200	0.755
3300	0.740
3400	0.710
3500	0.670
3600	0.620
3650	0.630
3700	0.640
3800	0.665
3900	0.700
4000	0.713
4200	0.750
4400	0.785
4600	0.815
4800	0.830
5000	0.840
5500	0.920
6000	0.930
6500	0.915
7000	0.892
7500	0.805
8000	0.680
8500	0.495
9000	0.330
10000	0.110
11000	0.010
