6200	0.99096375
6210	0.99095
6220	0.9909425
6230	0.99092875
6240	0.9909175
6250	0.99090625
6260	0.99089625
6270	0.9908875
6280	0.99088
6290	0.99086875
6300	0.99085875
6310	0.99085
6320	0.9908425
6330	0.99083375
6340	0.99082625
6350	0.99081875
6360	0.99081125
6370	0.99080375
6380	0.99079875
6390	0.9907925
6400	0.99079125
6410	0.9907875
6420	0.99078125
6430	0.99078125
6440	0.99077875
6450	0.990775
6460	0.99077
6470	0.99076625
6480	0.99077125
6490	0.99077
6500	0.99076875
6510	0.99076875
6520	0.99076875
6530	0.9907675
6540	0.99077
6550	0.99077
6560	0.99077
6570	0.99077
6580	0.99077125
6590	0.990775
6600	0.9907775
6610	0.9907825
6620	0.99078875
6630	0.9907925
6640	0.99080125
6650	0.990805
6660	0.99081125
6670	0.99081875
6680	0.99082875
6690	0.990835
6700	0.99083875
6710	0.99084875
6720	0.99085625
6730	0.99086625
6740	0.99087375
6750	0.99088375
6760	0.99089625
6770	0.990905
6780	0.9909175
6790	0.99092875
6800	0.99093875
6810	0.990955
6820	0.990965
6830	0.99098
6840	0.99099125
6850	0.99100875
6860	0.991025
6870	0.99104125
6880	0.99105375
6890	0.99107375
6900	0.99108625
6910	0.991105
6920	0.9911225
6930	0.99114
6940	0.991155
6950	0.991175
6960	0.99119375
6970	0.99120875
6980	0.99123
6990	0.99124875
7000	0.99127
7010	0.99129
7020	0.99131
7030	0.99133125
7040	0.99135375
7050	0.9913725
7060	0.99139625
7070	0.9914175
7080	0.9914425
7090	0.99146375
7100	0.9914875
7110	0.99151625
7120	0.9915425
7130	0.99157
7140	0.99159375
7150	0.991615
7160	0.99164375
7170	0.99166875
7180	0.99169625
7190	0.99172625
7200	0.99175375
7210	0.99178
7220	0.99180875
7230	0.99183625
7240	0.99186375
7250	0.991895
7260	0.99192375
7270	0.99195125
7280	0.99198
7290	0.99201
7300	0.99204125
7310	0.992075
7320	0.992105
7330	0.9921375
7340	0.9921675
7350	0.99219875
7360	0.99222875
7370	0.9922625
7380	0.99229375
7390	0.9923275
7400	0.99236125
7410	0.99239375
7420	0.99242625
7430	0.99245625
7440	0.99249125
7450	0.9925225
7460	0.992555
7470	0.992585
7480	0.99262
7490	0.992655
7500	0.99268875
7510	0.9927225
7520	0.9927575
7530	0.9927925
7540	0.9928275
7550	0.9928575
7560	0.9928925
7570	0.992925
7580	0.9929625
7590	0.99299375
7600	0.9930275
7610	0.9930625
7620	0.99309875
7630	0.99313375
7640	0.993165
7650	0.99319625
7660	0.99323
7670	0.9932625
7680	0.9932925
7690	0.99333
7700	0.9933625
7710	0.99339625
7720	0.99343
7730	0.9934675
7740	0.99349875
7750	0.993535
7760	0.993565
7770	0.99359875
7780	0.99363
7790	0.9936675
7800	0.99369875
7810	0.99373375
7820	0.99376625
7830	0.99379625
7840	0.99382875
7850	0.9938575
7860	0.99388625
7870	0.99391625
7880	0.9939475
7890	0.9939725
7900	0.99400375
7910	0.9940325
7920	0.994065
7930	0.99409
7940	0.99412
7950	0.99414625
7960	0.99417125
7970	0.99419375
7980	0.99423875
7990	0.99428375
8000	0.994335
8010	0.99438125
8020	0.99442625
8030	0.994475
8040	0.9945225
8050	0.99456375
8060	0.994605
8070	0.99465
8080	0.9946875
8090	0.9947275
8100	0.99475875
8110	0.9948025
8120	0.9948525
8130	0.994895
8140	0.9949075
8150	0.99492375
8160	0.9949325
8170	0.99494625
8180	0.99496625
8190	0.99497875
8200	0.9949875
8210	0.9950025
8220	0.9950125
8230	0.995025
8240	0.995035
8250	0.9950525
8260	0.99506125
8270	0.9950675
8280	0.9950675
8290	0.99507125
8300	0.995085
8310	0.99509
8320	0.995095
8330	0.99510625
8340	0.995105
8350	0.9951075
8360	0.9951075
8370	0.99510375
8380	0.995105
8390	0.99510875
8400	0.99510875
8410	0.9951075
8420	0.99510875
8430	0.99510375
8440	0.99509875
8450	0.99509375
8460	0.9950825
8470	0.9950775
8480	0.9950725
8490	0.99506
8500	0.9950475
8510	0.99504125
8520	0.99502625
8530	0.995015
8540	0.99499875
8550	0.99497375
8560	0.99495375
8570	0.9949325
8580	0.99491625
8590	0.99489625
8600	0.994875
8610	0.99485375
8620	0.9948375
8630	0.99481
8640	0.9947825
8650	0.9947575
8660	0.99473
8670	0.99470125
8680	0.99467625
8690	0.99464875
8700	0.9946225
8710	0.994595
8720	0.994565
8730	0.994535
8740	0.994505
8750	0.9944725
8760	0.99443875
8770	0.99440125
8780	0.99436625
8790	0.99432875
8800	0.99429375
8810	0.99425625
8820	0.99422
8830	0.99418125
8840	0.9941425
8850	0.99410125
8860	0.9940625
8870	0.994015
8880	0.9939725
8890	0.99392375
8900	0.99387625
8910	0.9938275
8920	0.99378125
8930	0.99373125
8940	0.99368125
8950	0.99362875
8960	0.9935775
8970	0.993525
8980	0.9934725
8990	0.99341625
9000	0.9933575
9010	0.99329875
9020	0.99324
9030	0.9931775
9040	0.99311875
9050	0.993055
9060	0.99299125
9070	0.99292625
9080	0.9928575
9090	0.9927925
9100	0.992725
9110	0.99265125
9120	0.99257875
9130	0.99250375
9140	0.9924275
9150	0.9923525
9160	0.992275
9170	0.9921925
9180	0.9921125
9190	0.99203
9200	0.99194625
9210	0.99186625
9220	0.9917825
9230	0.9916975
9240	0.9916075
9250	0.99151875
9260	0.99143375
9270	0.99134375
9280	0.99125125
9290	0.99116125
9300	0.99107125
9310	0.9909775
9320	0.9908875
9330	0.9907925
9340	0.99069875
9350	0.99060375
9360	0.9905075
9370	0.99041125
9380	0.990315
9390	0.9902175
