2900    0.446
3000	0.446
3200	0.739
3300	0.913
3400	0.958
3500	0.969
3600	0.973
3650	0.973
3700	0.972
3800	0.967
3900	0.964
4000	0.966
4200	0.974
4400	0.977
4600	0.973
4800	0.972
5000	0.972
5500	0.976
6000	0.984
6500	0.983
7000	0.984
7500	0.989
8000	0.994
8500	0.998
9000	0.996
10009	0.976
11009	0.949
