  3000.00     0.000
  3010.00     0.000
  3020.00     0.000
  3030.00    -0.005
  3040.00     0.000
  3050.00     0.000
  3060.00     0.000
  3070.00    -0.005
  3080.00     0.000
  3090.00     0.000
  3100.00    -0.005
  3110.00    -0.005
  3120.00    -0.005
  3130.00    -0.005
  3140.00     0.000
  3150.00     0.000
  3160.00    -0.005
  3170.00     0.000
  3180.00    -0.025
  3190.00    -0.035
  3200.00     0.000
  3210.00    -0.005
  3220.00     0.000
  3230.00     0.000
  3240.00    -0.005
  3250.00    -0.005
  3260.00     0.000
  3270.00    -0.005
  3280.00    -0.005
  3290.00    -0.005
  3300.00     0.000
  3310.00     0.000
  3320.00     0.000
  3330.00     0.000
  3340.00     0.000
  3350.00     0.000
  3360.00     0.000
  3370.00     0.000
  3380.00    -0.005
  3390.00     0.000
  3400.00    -0.005
  3410.00     0.000
  3420.00    -0.005
  3430.00     0.005
  3440.00     0.000
  3450.00     0.000
  3460.00     0.000
  3470.00     0.000
  3480.00     0.000
  3490.00     0.000
  3500.00     0.000
  3510.00    -0.005
  3520.00     0.000
  3530.00     0.000
  3540.00     0.000
  3550.00     0.000
  3560.00     0.000
  3570.00     0.000
  3580.00     0.000
  3590.00     0.000
  3600.00     0.000
  3610.00     0.000
  3620.00     0.000
  3630.00     0.000
  3640.00     0.000
  3650.00     0.000
  3660.00     0.000
  3670.00     0.000
  3680.00     0.000
  3690.00     0.000
  3700.00     0.000
  3710.00     0.000
  3720.00     0.000
  3730.00     0.000
  3740.00     0.005
  3750.00     0.000
  3760.00     0.000
  3770.00     0.000
  3780.00    -0.005
  3790.00     0.005
  3800.00     0.000
  3810.00     0.000
  3820.00     0.005
  3830.00     0.000
  3840.00     0.000
  3850.00     0.010
  3860.00     0.005
  3870.00     0.005
  3880.00     0.000
  3890.00     0.000
  3900.00     0.000
  3910.00     0.005
  3920.00     0.005
  3930.00     0.000
  3940.00     0.000
  3950.00     0.000
  3960.00     0.000
  3970.00     0.000
  3980.00     0.000
  3990.00     0.000
  4000.00     0.000
  4010.00     0.000
  4020.00     0.000
  4030.00     0.000
  4040.00     0.000
  4050.00     0.000
  4060.00     0.000
  4070.00     0.000
  4080.00     0.000
  4090.00     0.000
  4100.00    -0.005
  4110.00     0.000
  4120.00    -0.005
  4130.00     0.005
  4140.00     0.000
  4150.00    -0.005
  4160.00    -0.005
  4170.00     0.000
  4180.00     0.000
  4190.00     0.005
  4200.00     0.000
  4210.00     0.000
  4220.00     0.000
  4230.00     0.000
  4240.00     0.000
  4250.00     0.000
  4260.00     0.000
  4270.00    -0.005
  4280.00     0.000
  4290.00     0.000
  4300.00     0.000
  4310.00     0.000
  4320.00    -0.005
  4330.00    -0.005
  4340.00     0.000
  4350.00     0.000
  4360.00     0.000
  4370.00     0.000
  4380.00     0.000
  4390.00     0.005
  4400.00     0.005
  4410.00     0.010
  4420.00     0.010
  4430.00     0.015
  4440.00     0.025
  4450.00     0.050
  4460.00     0.080
  4470.00     0.135
  4480.00     0.235
  4490.00     0.425
  4500.00     0.790
  4510.00     1.475
  4520.00     2.770
  4530.00     5.290
  4540.00    10.155
  4550.00    18.725
  4560.00    31.885
  4570.00    47.990
  4580.00    62.745
  4590.00    73.070
  4600.00    78.975
  4610.00    81.785
  4620.00    83.185
  4630.00    83.735
  4640.00    83.885
  4650.00    83.685
  4660.00    83.530
  4670.00    83.330
  4680.00    83.320
  4690.00    83.525
  4700.00    84.010
  4710.00    84.590
  4720.00    85.325
  4730.00    86.045
  4740.00    86.675
  4750.00    87.120
  4760.00    87.435
  4770.00    87.520
  4780.00    87.480
  4790.00    87.380
  4800.00    87.275
  4810.00    87.180
  4820.00    87.155
  4830.00    87.155
  4840.00    87.335
  4850.00    87.480
  4860.00    87.720
  4870.00    87.860
  4880.00    88.150
  4890.00    88.250
  4900.00    88.270
  4910.00    88.290
  4920.00    88.220
  4930.00    88.170
  4940.00    88.130
  4950.00    87.980
  4960.00    87.805
  4970.00    87.605
  4980.00    87.280
  4990.00    86.885
